Año Censal,Entidad,Municipio,Edad mediana,Grado promedio de escolaridad de la población de 15 y más años,Hogares censales,Población de 5 años y más que asiste a la escuela,Población derechohabiente a servicios de salud,Población en hogares censales,Población en hogares familiares,Población en hogares no familiares,Población total,Porcentaje de población de 15 a 29 años,Porcentaje de población de 60 y más años,Promedio de ocupantes en viviendas particulares habitadas,Tamaño promedio de los hogares censales,Total de viviendas particulares habitadas,Viviendas particulares habitadas,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que disponen de energía eléctrica,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen de lavadora,UE Unidades económicas,H010A Personal remunerado total,J000A Total de remuneraciones (millones de pesos),K000A Total de gastos por consumo de bienes y servicios (millones de pesos),M000A Total de ingresos por suministro de bienes y servicios (millones de pesos),A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A800A Total de ingresos (millones de pesos),A700A Total de gastos (millones de pesos),UE Sector 62 Servicios de salud y de asistencia social,UE Subsector 621 Servicios médicos de consulta externa y servicios relacionados,UE Subsector 622 Hospitales,UE Subsector 623 Residencias de asistencia social y para el cuidado de la salud,total_area,Prod_Bruta_Per_Capita,%_Pob_Derechohabiente,Densidad_Poblacional
2018,mexico,zinacantepec,27.2,9.700244488439983,46487.4,55135.6,127592.4,195936.4,192353.6,3430.4,196649.4,26.66964368120808,7.984686834172832,4.227034878949528,4.226193865634031,46577.6,45942.6,44224.2,15564.4,45051.6,46108.2,45512.8,25775.0,3577.0,1867.0,120.63,3863.869,5047.169,1593.332,391.569,1201.763,79.132,5125.827,3917.181,145.0,130.0,1.0,3.0,308712926.2109604,8102.399498803455,64.88318804939145,0.6369976223982883
2024,mexico,zinacantepec,29.6,10.577927854769971,53446.2,61184.8,140449.2,218372.2,213546.8,4608.200000000001,218317.2,25.67187644211414,9.473201959802457,4.052311038161673,4.0508392648595555,53265.8,52492.8,54534.600000000006,20927.199999999997,53038.8,53277.600000000006,53244.399999999994,32576.0,4244.2,2799.4,204.852,5942.3218,7715.2634,2413.9604000000004,649.749,1764.2113999999997,85.8568,7872.6882000000005,6042.4254,194.2,172.0,1.0,6.6,308712926.2109604,11057.124221087484,64.33263160209091,0.7071851596224124
2003,mexico,zumpahuacan,18.2,5.12,3028.2,4475.2,845.4,15439.4,15253.8,182.8,15838.2,25.94,8.16,5.14,5.102,3076.0,2984.0,2120.6,59.400000000000006,1612.4,2865.4,1845.4,345.4,106.0,6.0,0.12,6.842,8.347,2.226,0.443,1.783,0.414,8.347,6.858,3.0,3.0,0.0,0.0,201509823.27193144,140.5462741978255,5.337727772095313,0.0785976571406488
2008,mexico,zumpahuacan,19.6,5.82,3323.4,4621.0,6612.0,16178.4,15954.4,220.8,16278.6,26.700000000000003,8.9,4.901999999999999,4.874,3329.2,3309.4,2492.8,163.0,2368.4,3213.4,2492.6,664.4,149.0,20.0,0.421,22.456,25.691,5.971,2.651,3.32,0.436,25.691,22.573,3.0,3.0,0.0,0.0,201509823.27193144,366.80058481687615,40.617743540599314,0.08078315853630877
2013,mexico,zumpahuacan,21.2,6.512816500711237,3769.9,4747.0,11501.9,17103.3,16811.8,288.7,17105.4,27.04827102803737,9.39198385726423,4.579307354555432,4.579100965759436,3770.6,3767.8,3068.0,275.2,3056.2,3683.6,3126.8,953.0,185.0,16.0,0.755,22.775,40.32,18.598,0.902,17.696,0.151,40.354,22.782,5.0,5.0,0.0,0.0,201509823.27193144,1087.2589942357383,67.24133899236497,0.08488618431726169
2018,mexico,zumpahuacan,23.2,7.200844001896632,4331.4,4927.0,13168.4,18338.8,17954.8,383.2,18339.4,26.96205607476632,9.878623619371279,4.261486278814488,4.260935908691832,4331.6,4325.8,3918.0,382.2,3753.2,4264.6,3819.8,1228.0,234.0,56.0,2.335,101.87,123.001,26.431,4.724,21.707,1.148,123.885,102.614,10.0,9.0,0.0,0.0,201509823.27193144,1441.2139982769338,71.80387580836886,0.09100995525787114
2024,mexico,zumpahuacan,25.6,8.026477003319107,5005.2,5143.0,15168.2,19821.4,19326.4,496.59999999999997,19820.2,26.858598130841056,10.46259133389974,3.8801009879253536,3.8791378402107055,5004.8,4995.4,4938.0,510.59999999999997,4589.6,4961.8,4651.4,1558.0,292.8,104.0,4.231,196.784,222.2182,35.830600000000004,9.3104,26.5202,2.3443999999999994,224.12220000000002,198.41240000000002,16.0,13.8,0.0,0.0,201509823.27193144,1807.7819598187712,76.52899567108304,0.09835848038660248
2003,mexico,zumpango,23.2,7.92,23413.2,29628.8,36330.0,104934.0,103949.0,961.4,116702.4,29.2,6.18,4.86,4.498,24033.2,21539.8,20164.4,2907.6000000000004,20194.0,21189.4,20484.8,12276.2,2038.0,1382.0,53.078,1156.662,1402.103,353.999,70.361,283.638,57.386,1411.941,1168.281,94.0,84.0,2.0,0.0,222142471.05130756,3033.3480716763324,31.130465183235305,0.525349337511626
2008,mexico,zumpango,24.6,8.566,32461.8,38875.4,64571.8,139082.0,137234.4,1816.8,146983.4,27.259999999999998,6.12,4.43,4.298,33377.4,31675.8,28990.0,7112.2,30767.4,31262.0,30798.2,20629.6,2395.0,1185.0,51.622,1793.518,1970.657,392.892,215.785,177.107,22.762,2009.397,1804.292,140.0,120.0,7.0,0.0,222142471.05130756,2673.0365469842172,43.93135551361583,0.6616627577085504
2013,mexico,zumpango,25.9,9.098217271975152,49428.8,54562.7,109536.8,194477.8,190129.1,4287.4,195889.4,25.91080599144079,6.477389443651926,4.051487346645449,4.05134098511939,49757.8,47546.0,46538.7,14093.0,48647.6,49065.9,48717.6,33576.1,3007.0,1798.0,99.6,3120.507,3759.004,993.848,325.694,668.154,63.035,3772.273,3141.934,204.0,164.0,4.0,0.0,222142471.05130756,5073.515973809711,55.917675994719474,0.8818187673565404
2018,mexico,zumpango,27.4,9.578579391933737,69851.8,71942.2,155429.8,255510.8,247727.6,7676.4,256293.4,24.92881597717544,7.273038516405136,3.7206329243878637,3.7202426269850397,69945.8,64831.0,68073.2,22323.0,69208.6,69542.4,69358.6,48679.6,3956.0,2799.0,203.616,5876.905,7974.55,2660.874,567.64,2093.234,40.018,8084.316,5956.43,258.0,223.0,1.0,0.0,222142471.05130756,10382.140156554948,60.645260471007056,1.1537343524949117
2024,mexico,zumpango,29.2,10.155013935884037,94359.4,92797.6,210501.40000000002,328750.4,316845.80000000005,11743.199999999999,328778.19999999995,23.75042796005702,8.227817403708988,3.323607617678762,3.32292459722382,94171.4,85573.0,93914.59999999999,32199.0,93881.79999999999,94114.20000000001,94127.79999999999,66803.79999999999,5094.8,4000.2,328.4352,9184.5826,13033.2052,4661.3052,857.9751999999999,3803.3299999999995,12.397600000000011,13258.7676,9333.825200000001,322.8,293.8,-2.5999999999999996,0.0,222142471.05130756,14177.6589810395,64.02535204584734,1.4800330546609572
2003,nayarit,acaponeta,23.8,7.359999999999999,8869.2,10970.2,20467.2,35180.2,34223.8,954.4,35403.8,24.64,11.399999999999999,4.02,3.97,8845.0,8782.6,7938.6,520.6,7062.2,8406.2,7652.2,4608.6,534.0,349.0,13.444,655.068,724.798,94.397,20.526,73.871,5.403,724.892,656.067,40.0,33.0,1.0,0.0,1412247650.0532668,2666.2957083702877,57.81074347951349,0.025069115886767208
2008,nayarit,acaponeta,25.6,7.954,9387.4,10828.6,27463.8,35648.6,34484.4,1141.2,35809.2,24.56,12.68,3.822,3.802,9405.4,9355.0,8233.2,1273.2,8276.4,9046.2,8424.8,5537.0,549.0,387.0,15.773,1071.204,1116.761,111.494,59.446,52.048,10.998,1116.999,1073.873,45.0,36.0,1.0,0.0,1412247650.0532668,3113.5574098276425,76.69481585737744,0.025356176021004078
2013,nayarit,acaponeta,27.2,8.542503858875412,10042.0,10525.2,30015.0,36676.9,35271.5,1376.2,36770.0,24.04404223876187,13.9622941129054,3.664578168362627,3.663546542675627,10058.8,9984.1,8983.5,1858.8,9104.6,9796.9,9255.1,6432.6,600.0,507.0,25.892,1355.557,1434.471,158.336,69.161,89.175,13.175,1444.611,1379.262,48.0,36.0,1.0,0.0,1412247650.0532668,4306.119118846886,81.62904541745989,0.02603650995532768
2018,nayarit,acaponeta,29.2,9.13001029033443,10627.0,10162.2,30765.0,36973.4,35304.0,1653.2,37100.0,22.78411263669832,15.5661176344144,3.488875115633672,3.486124113801672,10631.8,10472.6,10036.0,2236.8,9945.6,10413.4,10003.6,7138.6,612.0,616.0,40.293,1977.193,2710.617,880.465,140.036,740.429,14.923,2740.887,2004.125,60.0,47.0,1.0,0.0,1412247650.0532668,23732.2102425876,82.9245283018868,0.02627018002019736
2024,nayarit,acaponeta,31.6,9.835018008085255,11329.0,9726.6,31665.0,37329.2,35343.0,1985.6,37496.0,21.27219711422206,17.490705860225198,3.2780314523589262,3.273217199152926,11319.4,11058.8,11299.0,2690.3999999999996,10954.8,11153.2,10901.8,7985.799999999999,626.4,746.8,57.5742,2723.1562,4241.992200000001,1747.0198,225.086,1521.9338,17.020599999999998,4296.4182,2753.9606000000003,74.4,60.2,1.0,0.0,1412247650.0532668,46592.16449754641,84.44900789417538,0.026550584098040977
2003,nayarit,ahuacatlan,25.4,6.9799999999999995,3912.6,4319.2,6996.0,14431.2,13965.0,464.2,14616.8,24.5,13.899999999999999,3.72,3.686,3932.6,3889.4,3792.2,250.0,3544.4,3826.0,3666.8,2429.8,183.0,87.0,3.41,82.963,95.332,19.319,6.859,12.46,0.962,95.332,83.161,17.0,15.0,0.0,0.0,500259686.49809563,1321.698319741667,47.862733293196875,0.029218424739199212
2008,nayarit,ahuacatlan,27.6,7.666,4164.8,4190.6,10944.8,14643.0,14071.2,566.8,14783.0,24.900000000000002,15.06,3.5340000000000003,3.5140000000000002,4186.0,4159.2,4073.0,656.4,4001.0,4115.0,4010.4,2954.2,187.0,114.0,3.866,150.629,165.836,21.575,5.973,15.602,0.646,165.836,151.041,25.0,20.0,0.0,1.0,500259686.49809563,1459.4466617060136,74.03639315429885,0.029550652189233074
2013,nayarit,ahuacatlan,29.2,8.26959067357513,4485.1,4070.5,12299.2,15189.0,14506.4,677.1,15278.2,24.22851851851852,16.068674463937622,3.392395581492289,3.3920558207096922,4486.5,4454.5,4405.0,1004.2,4361.9,4442.0,4363.8,3385.8,197.0,108.0,5.263,148.567,163.617,36.633,16.271,20.362,6.462,163.637,148.98,25.0,19.0,0.0,1.0,500259686.49809563,2397.730099095443,80.50162977314082,0.030540538069237688
2018,nayarit,ahuacatlan,31.2,8.868908462867017,4723.6,3883.0,12231.2,15229.0,14420.4,805.6,15360.2,22.44271604938272,17.349798570500322,3.229721550646104,3.228815521892512,4724.0,4642.0,4665.0,1261.2,4633.4,4677.0,4636.8,3703.8,218.0,169.0,9.214,242.918,289.399,66.952,19.272,47.68,4.348,290.221,245.727,24.0,19.0,0.0,1.0,500259686.49809563,4358.797411492038,79.62917149516282,0.03070445293628207
2024,nayarit,ahuacatlan,33.6,9.588089810017278,5009.8,3658.0,12149.6,15277.0,14317.2,959.8,15458.6,20.29975308641976,18.887147498375562,3.034512713630682,3.032927163311896,5009.0,4867.0,4977.0,1569.6,4959.2,4959.0,4964.4,4085.4,243.2,242.2,13.955200000000001,356.1392,440.3374,103.3348,22.873199999999997,80.4616,1.8112000000000004,442.1218,361.8234,22.8,19.0,0.0,1.0,500259686.49809563,6684.615683179589,78.59443934120813,0.03090115077673533
2003,nayarit,amatlan de canas,25.4,6.12,2949.6,3145.8,4938.0,11013.2,10654.4,354.6,11070.4,23.18,14.940000000000001,3.7800000000000002,3.73,2939.8,2923.8,2813.8,141.6,2649.2,2868.4,2675.6,1964.2,83.0,13.0,0.344,11.101,14.658,4.85,1.115,3.735,0.27,14.66,11.123,2.0,2.0,0.0,0.0,513833051.3891022,438.10521751698224,44.605434311316664,0.021544740981671286
2008,nayarit,amatlan de canas,28.8,6.73,3087.8,2971.8,8055.8,10834.2,10431.8,398.8,10869.6,23.14,16.56,3.544,3.516,3088.0,3077.0,3010.4,380.4,2934.8,3031.8,2928.6,2341.2,93.0,30.0,0.937,24.913,27.365,4.226,1.596,2.63,0.178,27.365,24.996,4.0,3.0,0.0,0.0,513833051.3891022,388.79075586958123,74.11312283800692,0.02115395257392454
2013,nayarit,amatlan de canas,30.9,7.314111807732497,3373.5,2870.1,9368.7,11276.8,10779.9,493.5,11292.4,22.27150511531126,17.908323218311068,3.351209200438115,3.351149563318778,3377.0,3359.7,3310.8,649.5,3259.7,3333.4,3260.2,2684.2,102.0,24.0,0.863,31.895,40.336,11.863,3.446,8.417,0.114,40.354,32.116,9.0,8.0,0.0,1.0,513833051.3891022,1050.5295597038717,82.96464879033687,0.0219767879264909
2018,nayarit,amatlan de canas,32.4,7.920964820619992,3581.0,2788.6,9528.2,11449.8,10851.4,596.0,11466.4,20.557346974163362,19.422195248829517,3.20322453450164,3.203065502183408,3582.0,3544.2,3538.8,902.0,3489.2,3547.4,3492.2,2931.2,169.0,93.0,4.535,126.113,157.039,39.147,7.746,31.401,1.304,157.056,126.171,13.0,12.0,0.0,1.0,513833051.3891022,3414.0619549291846,83.09669992325404,0.02231541931567384
2024,nayarit,amatlan de canas,34.2,8.649188436084987,3830.0,2690.8,9719.6,11657.4,10937.2,719.0,11675.2,18.50035720478588,21.238841685451657,3.02564293537787,3.025364628820964,3828.0,3765.6,3812.4,1205.0,3764.6,3804.2,3770.6,3227.6,249.4,175.8,8.9414,239.17460000000003,297.0826,71.8878,12.906,58.9818,2.7319999999999998,297.0984,239.03699999999998,17.8,16.8,0.0,1.0,513833051.3891022,6157.307797725092,83.24996573934493,0.022721776982693367
2003,nayarit,bahia de banderas,22.2,7.34,18612.0,19334.2,36730.8,72996.8,70596.4,2298.6,74166.6,29.26,6.22,4.02,3.948,18565.2,18265.0,17262.2,2134.3999999999996,17154.6,17901.8,17281.6,12421.8,1107.0,514.0,20.424,402.83,497.107,144.376,44.671,99.705,8.493,497.292,403.796,61.0,49.0,2.0,0.0,764649445.0420184,1946.6444464219742,49.52471867390443,0.09699425073920569
2008,nayarit,bahia de banderas,23.6,8.282,28468.4,27244.6,69425.0,105903.4,101649.2,4151.6,108018.6,29.12,5.92,3.762,3.738,28966.4,28328.0,26967.0,7406.200000000001,27671.8,28042.6,27648.0,20422.0,1970.0,1615.0,82.215,1857.628,2158.785,479.43,168.357,311.073,28.162,2159.371,1872.455,105.0,78.0,3.0,2.0,764649445.0420184,4438.402275163721,64.27133845467354,0.14126551807549437
2013,nayarit,bahia de banderas,24.9,9.024273556574164,39818.8,35643.6,99335.5,141473.1,134708.3,6634.0,143233.1,27.82113623262665,6.263932620252355,3.586450286025607,3.585942343190125,40343.8,39245.5,38442.8,13418.1,39252.8,39431.8,39219.6,28957.3,2489.0,1903.0,117.392,3282.536,4098.782,1197.528,354.534,842.994,1349.615,4108.173,3309.249,176.0,132.0,3.0,1.0,764649445.0420184,8360.693163800825,69.35233545877314,0.1873186476871492
2018,nayarit,bahia de banderas,26.4,9.614729484197769,50846.8,43344.6,122183.0,174216.6,164718.8,9264.0,174946.6,25.8563632870044,7.03715365400628,3.447200762734952,3.4458462485070003,50996.8,49318.0,49975.8,18786.6,50275.8,50309.8,50245.6,37052.8,2937.0,3950.0,274.435,7329.747,9735.829,3183.638,770.106,2413.532,93.113,9876.393,7456.726,233.0,185.0,4.0,4.0,764649445.0420184,18197.770062407613,69.84016837137732,0.22879320861912936
2024,nayarit,bahia de banderas,28.2,10.323276597346094,64080.399999999994,52585.8,149600.0,213508.8,200731.40000000002,12420.0,213002.8,23.498635752257698,7.96501889451099,3.280101334786166,3.2777309348872503,63780.399999999994,61405.0,63815.399999999994,25228.800000000003,63503.399999999994,63363.399999999994,63476.799999999996,46767.399999999994,3474.6,6406.4,462.8866,12186.4002,16500.2854,5566.97,1268.7924,4298.1776,-1414.6894,16798.257,12433.6984,301.4,248.6,5.2,7.6,764649445.0420184,26135.665822233324,70.23381852257342,0.27856268173750554
2003,nayarit,compostela,23.8,6.66,16543.4,17503.4,29853.6,63080.4,61308.4,1732.8,64132.2,26.28,10.3,3.86,3.814,16577.2,16328.2,14159.8,1149.0,14864.6,15905.2,15061.0,10939.6,1105.0,688.0,27.326,581.618,690.899,159.751,40.908,118.843,14.621,692.276,585.926,77.0,58.0,3.0,4.0,1863458414.8685272,2490.9639775339065,46.55009496009805,0.0344156861716309
2008,nayarit,compostela,25.6,7.2780000000000005,18364.0,18033.6,45032.0,66719.2,64532.2,2159.6,67409.4,25.66,11.34,3.64,3.636,18480.2,18278.4,16513.8,3016.8,17492.0,17990.2,17478.8,13589.0,1420.0,765.0,31.838,873.873,1024.221,233.958,79.683,154.275,9.202,1029.685,883.031,94.0,67.0,3.0,3.0,1863458414.8685272,3470.702899002217,66.80373953780926,0.03617435165826115
2013,nayarit,compostela,27.2,7.853578969684122,20621.9,18520.5,52390.5,72152.1,69347.6,2782.7,72510.1,24.66174941203835,12.43180032564031,3.511521917158743,3.5110523836038903,20684.2,20378.6,19268.3,4551.5,20016.0,20308.2,20033.4,15664.4,1912.0,1003.0,47.274,1174.016,1407.269,386.571,131.404,255.167,42.271,1418.007,1194.434,114.0,79.0,1.0,4.0,1863458414.8685272,5331.271091889267,72.25269307310292,0.03891157399673758
2018,nayarit,compostela,29.2,8.392877252490992,22568.4,18658.0,54588.0,75705.6,72168.6,3497.2,76028.6,22.9313317654356,13.98480086837416,3.364058445756648,3.3628063562770403,22586.2,21919.6,21873.8,5554.0,22086.0,22200.2,22102.4,17273.4,2149.0,1567.0,102.605,1979.816,2658.943,923.54,241.632,681.908,27.371,2707.895,2017.914,158.0,119.0,2.0,4.0,1863458414.8685272,12147.270895426194,71.79929658049733,0.04079972989650218
2024,nayarit,compostela,31.6,9.040035191859236,24904.2,18823.0,57225.0,79969.8,75553.8,4354.6,80250.8,20.8548305895123,15.848401519654779,3.187102280074134,3.18491112348482,24868.6,23768.8,25000.4,6757.0,24570.0,24470.6,24585.2,19204.2,2433.4,2243.8,169.00220000000002,2946.776,4160.951800000001,1567.9027999999998,373.9056,1193.9971999999998,9.491,4255.7606,3006.09,210.8,167.0,3.2,4.0,1863458414.8685272,19537.534828313233,71.30770035937336,0.043065516976219693
2003,nayarit,huajicori,17.2,5.58,2013.8,3552.8,2911.2,10376.8,10253.2,119.8,10454.2,25.400000000000002,7.9,5.2,5.168,2015.6,2005.0,1317.6,29.6,1026.0,1383.8,1339.4,278.8,48.0,3.0,0.054,4.809,5.898,1.515,0.316,1.199,0.142,5.902,4.809,1.0,1.0,0.0,0.0,2213499737.6390247,144.9178320674944,27.847181037286443,0.00472292805019743
2008,nayarit,huajicori,19.2,6.356,2268.6,3627.6,6172.4,11022.8,10863.6,157.2,11064.4,26.7,8.86,4.874,4.8660000000000005,2271.8,2264.6,1500.0,80.0,1411.4,1586.8,1553.2,423.8,55.0,5.0,0.124,5.582,6.533,1.574,0.665,0.909,-0.042,6.533,5.586,2.0,1.0,0.0,0.0,2213499737.6390247,142.25805285419906,55.78612486894906,0.004998600095521842
2013,nayarit,huajicori,20.3,7.028982248520711,2504.1,3767.6,8549.0,11583.6,11377.8,205.8,11649.0,26.10591169255929,9.48529026982828,4.645797983435363,4.643343347639486,2505.5,2497.5,1777.5,131.9,1610.4,1827.9,1770.3,600.6,65.0,10.0,0.351,10.197,13.093,3.651,0.728,2.923,0.192,13.093,10.199,1.0,1.0,0.0,0.0,2213499737.6390247,313.4174607262426,73.38827367155979,0.0052627067453033085
2018,nayarit,huajicori,20.8,7.643952662721896,2712.6,3903.6,10314.0,11899.6,11650.8,248.8,12064.0,24.11576451349144,10.127440719542081,4.405461289160968,4.398915593705296,2713.0,2695.0,2140.0,178.4,1869.4,2094.4,2020.8,786.6,81.0,21.0,0.929,19.655,26.133,8.998,2.374,6.624,0.151,26.162,19.711,4.0,2.0,0.0,0.0,2213499737.6390247,745.8554376657825,85.49403183023873,0.005450192649612767
2024,nayarit,huajicori,21.4,8.381917159763319,2962.8,4066.8,12432.0,12278.8,11978.4,300.4,12562.0,21.727587898610018,10.898021259198641,4.1170572560316945,4.105602288984268,2962.0,2932.0,2575.0,234.20000000000002,2180.2,2414.2,2321.4,1009.8000000000001,100.2,34.2,1.6226,31.004600000000003,41.78099999999999,15.414399999999999,4.349200000000001,11.065199999999999,0.10179999999999997,41.8448,31.1254,7.6,3.2,0.0,0.0,2213499737.6390247,1227.06575386085,98.96513294061455,0.005675175734784116
2003,nayarit,ixtlan del rio,23.2,7.42,6476.2,7607.2,11535.6,25397.2,24737.8,655.0,25580.6,25.0,11.0,3.98,3.9219999999999997,6436.6,6394.0,5916.4,784.5999999999999,6130.6,6291.0,6210.4,4416.4,533.0,505.0,17.12,310.876,374.797,86.827,18.073,68.754,8.403,374.833,311.889,38.0,33.0,4.0,0.0,488585479.038587,3394.2518940134323,45.09511113890996,0.052356447535723265
2008,nayarit,ixtlan del rio,25.2,8.006,7003.6,7716.6,17475.0,26505.6,25751.2,752.0,26649.0,25.56,11.879999999999999,3.81,3.782,7000.8,6970.4,6540.6,1676.2,6831.2,6885.6,6827.0,5267.6,584.0,388.0,18.373,551.139,626.664,125.663,49.556,76.107,7.949,632.067,555.597,60.0,48.0,4.0,1.0,488585479.038587,4715.486509812751,65.5746932342677,0.054543168275157324
2013,nayarit,ixtlan del rio,26.9,8.567929470679086,7631.0,7618.1,20312.0,27807.1,26903.4,901.9,27880.8,25.405692433761278,12.73762360010927,3.652953079178886,3.652642371689712,7638.0,7580.0,7329.7,2390.0,7523.8,7563.9,7524.9,5974.2,640.0,525.0,24.353,609.724,737.483,191.364,60.075,131.289,5.461,750.398,613.677,69.0,57.0,0.0,1.0,488585479.038587,6863.648101919601,72.85300278327739,0.057064323841270075
2018,nayarit,ixtlan del rio,28.4,9.16447858847756,8276.0,7506.6,20877.0,28825.6,27712.4,1108.4,28893.8,24.081846490030077,13.63366293362472,3.4912082111436957,3.490379657839232,8278.0,8140.0,8144.2,2885.0,8206.8,8220.4,8211.4,6601.2,691.0,770.0,49.492,986.701,1302.376,421.688,95.564,326.124,41.644,1343.448,1004.803,104.0,94.0,0.0,1.0,488585479.038587,14594.411257778485,72.25425523814798,0.059137656028696785
2024,nayarit,ixtlan del rio,30.2,9.88033752983573,9050.0,7372.8,21555.0,30047.8,28683.2,1356.1999999999998,30109.4,22.493231357552638,14.70891013384326,3.2971143695014677,3.295664401218656,9046.0,8812.0,9121.6,3479.0,9026.4,9008.2,9035.2,7353.6,752.2,1064.0,79.65879999999999,1439.0734,1980.2476,698.0767999999999,138.15079999999998,559.926,85.0636,2055.108,1474.1542,146.0,138.4,0.0,1.0,488585479.038587,23184.679867416817,71.58893900243777,0.061625654653608836
2003,nayarit,rosamorada,23.8,6.2,8503.6,9604.2,17132.8,33014.8,32038.8,971.6,33203.4,24.119999999999997,11.24,3.92,3.88,8475.0,8428.6,7170.8,214.60000000000002,5985.6,8025.0,7178.4,4764.6,205.0,37.0,1.815,39.178,47.398,10.932,2.509,8.423,0.306,47.411,39.295,4.0,2.0,0.0,0.0,1821767482.1663997,329.2433907370932,51.5995349873808,0.01822592637371887
2008,nayarit,rosamorada,25.6,6.8260000000000005,8998.8,9542.0,26199.8,33414.6,32270.2,1130.0,33522.6,23.46,12.74,3.728,3.712,8998.4,8970.4,7891.4,647.2,7852.0,8625.8,7990.8,5832.6,172.0,28.0,2.13,56.336,65.892,12.646,2.717,9.929,1.419,66.347,56.65,10.0,4.0,0.0,0.0,1821767482.1663997,377.2380423952796,78.1556323196888,0.018401140830626626
2013,nayarit,rosamorada,27.5,7.47098858075041,9593.6,9094.8,27941.0,34115.1,32768.9,1329.8,34145.2,22.82206114604131,14.119789922226529,3.5616848103753203,3.560908984145624,9596.4,9563.0,8643.6,1045.9,8662.2,9306.4,8825.4,6630.9,193.0,62.0,2.739,168.874,215.429,70.993,23.644,47.349,4.536,215.678,170.246,9.0,2.0,0.0,1.0,1821767482.1663997,2079.1502173072645,81.82994974403431,0.018742896848392192
2018,nayarit,rosamorada,30.0,8.072636215334423,10039.6,8412.8,27841.0,33708.6,32095.4,1602.8,33732.2,21.69216305611016,15.81943979260408,3.36449282766752,3.362423957721664,10040.4,9958.0,9484.6,1352.4,9219.2,9815.4,9484.4,7177.4,222.0,137.0,7.919,196.415,236.646,56.832,17.396,39.436,1.245,240.144,197.723,15.0,7.0,0.0,1.0,1821767482.1663997,1684.7996869460042,82.5353816234933,0.01851619393265628
2024,nayarit,rosamorada,33.0,8.794613376835242,10574.8,7594.4,27721.0,33220.8,31287.2,1930.4,33236.6,20.33628534819278,17.859019637057138,3.12786244841816,3.1242419260129117,10573.2,10432.0,10493.8,1720.1999999999998,9887.6,10426.2,10275.2,7833.2,256.8,227.0,14.135000000000002,229.4642,262.10639999999995,39.838800000000006,9.898400000000002,29.940400000000004,-2.7041999999999993,269.5032,230.6954,22.2,13.0,0.0,1.0,1821767482.1663997,1198.6424604201395,83.40504143023053,0.01824415043377318
2003,nayarit,ruiz,22.2,6.46,5227.8,5910.2,9633.4,21140.8,20569.4,569.8,21286.4,25.14,10.14,4.12,4.048,5203.0,5160.4,4394.4,209.60000000000002,3657.6,4773.0,4316.4,2634.8,328.0,229.0,11.018,205.661,257.49,66.814,12.796,54.018,3.666,257.49,206.476,16.0,15.0,0.0,0.0,515315927.1127117,3138.8116355983157,45.25612597714972,0.04130747543408291
2008,nayarit,ruiz,23.6,7.036,5749.4,6161.8,15414.6,22382.2,21687.8,690.8,22479.8,25.18,10.879999999999999,3.922,3.898,5750.4,5721.8,5008.6,572.4,4856.0,5351.8,4984.6,3362.0,378.0,248.0,8.415,365.352,403.397,56.455,16.503,39.952,7.188,403.805,367.288,17.0,14.0,0.0,0.0,515315927.1127117,2511.365759481846,68.57089475885017,0.043623336320988845
2013,nayarit,ruiz,24.9,7.631259694477086,6319.4,6281.9,18290.0,23628.4,22768.6,849.3,23657.1,24.91945252139238,11.72135083492565,3.753106133101347,3.751659159809442,6324.3,6299.9,5708.5,894.8,5567.7,5980.4,5668.9,3888.6,395.0,249.0,11.81,284.423,327.173,89.773,45.98,43.793,4.695,327.754,285.63,26.0,17.0,0.0,1.0,515315927.1127117,3794.7592900228688,77.31294199204468,0.04590795423799435
2018,nayarit,ruiz,26.4,8.250025851938895,6753.4,6143.4,19125.0,23947.4,22904.6,1024.8,23970.6,23.95187339037968,12.9236022264684,3.558283021603592,3.554424426158512,6754.8,6701.4,6401.0,1142.8,6167.2,6469.4,6235.4,4259.6,450.0,423.0,26.144,576.646,790.592,270.448,55.428,215.02,4.464,799.478,581.215,23.0,17.0,0.0,1.0,515315927.1127117,11282.48771411646,79.78523691522115,0.04651631890034143
2024,nayarit,ruiz,28.2,8.992545240893067,7274.2,5977.2,20127.0,24330.2,23067.8,1235.4,24346.8,22.79077843316444,14.3663038963197,3.324495287806286,3.317742745777396,7271.4,7183.2,7232.0,1440.4,6886.6,7056.2,6915.2,4704.8,516.0,631.8,43.3448,927.3136,1346.6947999999998,487.2579999999999,66.7656,420.49240000000003,4.186800000000001,1365.5468,935.917,19.4,17.0,0.0,1.0,515315927.1127117,20013.225557362774,82.66794814924343,0.04724635649515793
2003,nayarit,san blas,24.8,6.3999999999999995,10145.4,10917.2,16737.4,37364.0,36093.4,1259.6,39591.6,24.7,10.3,3.72,3.686,10148.4,10034.6,9111.0,347.6,8639.2,9770.4,9105.8,5660.8,527.0,117.0,3.313,121.977,153.62,41.946,8.797,33.149,2.258,153.621,122.268,20.0,8.0,0.0,0.0,1093346519.6379232,1059.4671597005427,42.27512906778206,0.03621139253556256
