Año Censal,Entidad,Municipio,farms,Total_Ingresos_Millones
2008,san luis potosi,venado,6.0,3.283
2008,san luis potosi,villa de reyes,7.0,12.181
2008,san luis potosi,villa juarez,5.0,4.151
2008,san luis potosi,axtla de terrazas,9.0,14.992
2008,san luis potosi,xilitla,6.0,4.087
2008,san luis potosi,matlapa,9.0,9.356
2008,san luis potosi,el naranjo,4.0,8.488
2008,sinaloa,ahome,139.0,344.778
2008,sinaloa,angostura,10.0,9.011
2008,sinaloa,badiraguato,6.0,4.081
2008,sinaloa,concordia,4.0,2.788
2008,sinaloa,cosala,9.0,8.246
2008,sinaloa,culiacan,364.0,1349.671
2008,sinaloa,choix,4.0,7.802
2008,sinaloa,elota,15.0,25.282
2008,sinaloa,escuinapa,21.0,36.227000000000004
2008,sinaloa,el fuerte,28.0,20.486
2008,sinaloa,guasave,92.0,189.79000000000002
2008,sinaloa,mazatlan,196.0,720.9010000000001
2008,sinaloa,mocorito,12.0,11.336
2008,sinaloa,rosario,13.0,14.566
2008,sinaloa,salvador alvarado,39.0,128.964
2008,sinaloa,san ignacio,9.0,3.78
2008,sinaloa,sinaloa,15.0,16.82
2008,sinaloa,navolato,31.0,48.391999999999996
2008,sonora,aconchi,3.0,0.988
2008,sonora,agua prieta,48.0,126.50900000000001
2008,sonora,bacum,5.0,0.498
2008,sonora,baviacora,3.0,0.576
2008,sonora,caborca,16.0,43.406
2008,sonora,cajeme,108.0,438.47499999999997
2008,sonora,cananea,8.0,21.75
2008,sonora,empalme,5.0,13.551
2008,sonora,etchojoa,8.0,6.224
2008,sonora,guaymas,28.0,150.023
2008,sonora,hermosillo,275.0,967.696
2008,sonora,huatabampo,16.0,54.653
2008,sonora,imuris,7.0,16.229
2008,sonora,magdalena,11.0,47.703
2008,sonora,moctezuma,3.0,10.831
2008,sonora,naco,8.0,14.504000000000001
2008,sonora,nacozari de garcia,3.0,9.647
2008,sonora,navojoa,31.0,117.309
2008,sonora,nogales,87.0,277.591
2008,sonora,pitiquito,5.0,2.057
2008,sonora,puerto penasco,43.0,79.615
2008,sonora,rosario,3.0,0.225
2008,sonora,sahuaripa,4.0,1.529
2008,sonora,san luis rio colorado,91.0,275.073
2008,sonora,santa ana,8.0,12.726
2008,sonora,general plutarco elias calles,8.0,37.454
2008,sonora,benito juarez,4.0,1.78
2008,tabasco,cardenas,59.0,179.179
2008,tabasco,centla,27.0,80.69
2008,tabasco,centro,165.0,947.8720000000001
2008,tabasco,cunduacan,19.0,41.705
2008,tabasco,emiliano zapata,16.0,30.297
2008,tabasco,huimanguillo,39.0,81.987
2008,tabasco,jalapa,11.0,17.347
2008,tabasco,macuspana,37.0,106.758
2008,tabasco,nacajuca,12.0,27.569
2008,tabasco,paraiso,17.0,71.341
2008,tabasco,teapa,16.0,52.17
2008,tabasco,tenosique,12.0,37.354
2008,tamaulipas,abasolo,6.0,2.273
2008,tamaulipas,altamira,37.0,74.72
2008,tamaulipas,burgos,4.0,1.111
2008,tamaulipas,camargo,14.0,10.343
2008,tamaulipas,ciudad madero,59.0,240.85999999999999
2008,tamaulipas,gonzalez,17.0,24.025
2008,tamaulipas,gustavo diaz ordaz,5.0,40.681
2008,tamaulipas,el mante,42.0,90.62
2008,tamaulipas,matamoros,196.0,583.468
2008,tamaulipas,nuevo laredo,129.0,685.625
2008,tamaulipas,ocampo,4.0,1.64
2008,tamaulipas,padilla,9.0,2.085
2008,tamaulipas,reynosa,233.0,1038.293
2008,tamaulipas,rio bravo,101.0,366.953
2008,tamaulipas,san fernando,15.0,50.224
2008,tamaulipas,tampico,129.0,400.227
2008,tamaulipas,tula,7.0,17.188
2008,tamaulipas,valle hermoso,28.0,84.139
2008,tamaulipas,victoria,89.0,384.832
2008,tamaulipas,xicotencatl,9.0,6.862
2008,tlaxcala,amaxac de guerrero,5.0,0.982
2008,tlaxcala,apizaco,47.0,125.29899999999999
2008,tlaxcala,calpulalpan,15.0,11.537
2008,tlaxcala,cuapiaxtla,5.0,1.469
2008,tlaxcala,chiautempan,35.0,86.068
2008,tlaxcala,hueyotlipan,5.0,1.558
2008,tlaxcala,ixtacuixtla de mariano matamoros,13.0,1.576
2008,tlaxcala,ixtenco,5.0,1.064
2008,tlaxcala,mazatecochco de jose maria morelos,6.0,0.777
2008,tlaxcala,contla de juan cuamatzi,17.0,4.211
2008,tlaxcala,tepetitla de lardizabal,11.0,1.915
2008,tlaxcala,panotla,8.0,1.655
2008,tlaxcala,san pablo del monte,26.0,25.822
2008,tlaxcala,santa cruz tlaxcala,7.0,1.042
2008,tlaxcala,terrenate,5.0,0.623
2008,tlaxcala,tetlatlahuca,5.0,0.506
2008,tlaxcala,tlaxcala,36.0,76.058
2008,tlaxcala,tlaxco,9.0,8.535
2008,tlaxcala,tocatlan,3.0,0.172
2008,tlaxcala,ziltlaltepec de trinidad sanchez santos,3.0,0.724
2008,tlaxcala,xaloztoc,7.0,3.795
2008,tlaxcala,papalotla de xicohtencatl,18.0,4.037
2008,tlaxcala,zacatelco,23.0,45.294
2008,tlaxcala,san jeronimo zacualpan,4.0,0.091
2008,tlaxcala,san juan huactzinco,3.0,0.488
2008,tlaxcala,san lucas tecopilco,3.0,0.307
2008,veracruz de ignacio de la llave,acayucan,29.0,113.563
2008,veracruz de ignacio de la llave,altotonga,19.0,14.08
2008,veracruz de ignacio de la llave,alvarado,11.0,12.854
2008,veracruz de ignacio de la llave,naranjos amatlan,18.0,61.269
2008,veracruz de ignacio de la llave,angel r. cabada,9.0,15.012
2008,veracruz de ignacio de la llave,la antigua,13.0,46.855000000000004
2008,veracruz de ignacio de la llave,astacinga,3.0,0.356
2008,veracruz de ignacio de la llave,atoyac,8.0,3.008
2008,veracruz de ignacio de la llave,atzacan,6.0,0.741
2008,veracruz de ignacio de la llave,atzalan,10.0,2.369
2008,veracruz de ignacio de la llave,banderilla,8.0,4.045
2008,veracruz de ignacio de la llave,boca del rio,39.0,184.103
2008,veracruz de ignacio de la llave,catemaco,15.0,25.266
2008,veracruz de ignacio de la llave,cazones de herrera,3.0,0.927
2008,veracruz de ignacio de la llave,cerro azul,11.0,10.967
2008,veracruz de ignacio de la llave,citlaltepetl,12.0,2.279
2008,veracruz de ignacio de la llave,coacoatzintla,4.0,1.308
2008,veracruz de ignacio de la llave,coatepec,26.0,20.948
2008,veracruz de ignacio de la llave,coatzacoalcos,91.0,271.812
2008,veracruz de ignacio de la llave,coatzintla,8.0,11.584
2008,veracruz de ignacio de la llave,cordoba,56.0,238.018
2008,veracruz de ignacio de la llave,cosamaloapan de carpio,19.0,39.942
2008,veracruz de ignacio de la llave,cosautlan de carvajal,4.0,1.817
2008,veracruz de ignacio de la llave,coscomatepec,19.0,13.487
2008,veracruz de ignacio de la llave,cosoleacaque,21.0,35.049
2008,veracruz de ignacio de la llave,coxquihui,5.0,2.938
2008,veracruz de ignacio de la llave,coyutla,6.0,4.356
2008,veracruz de ignacio de la llave,cuitlahuac,13.0,41.101
2008,veracruz de ignacio de la llave,chacaltianguis,4.0,1.237
2008,veracruz de ignacio de la llave,chicontepec,7.0,3.139
2008,veracruz de ignacio de la llave,chinameca,4.0,1.432
2008,veracruz de ignacio de la llave,chocaman,8.0,2.175
2008,veracruz de ignacio de la llave,chontla,3.0,1.31
2008,veracruz de ignacio de la llave,emiliano zapata,19.0,12.006
2008,veracruz de ignacio de la llave,espinal,12.0,3.881
2008,veracruz de ignacio de la llave,filomeno mata,6.0,1.413
2008,veracruz de ignacio de la llave,fortin,13.0,2.259
2008,veracruz de ignacio de la llave,gutierrez zamora,17.0,5.308
2008,veracruz de ignacio de la llave,huatusco,24.0,20.161
2008,veracruz de ignacio de la llave,ignacio de la llave,4.0,2.013
2008,veracruz de ignacio de la llave,isla,19.0,24.587
2008,veracruz de ignacio de la llave,ixcatepec,8.0,3.4749999999999996
2008,veracruz de ignacio de la llave,ixhuacan de los reyes,4.0,0.401
2008,veracruz de ignacio de la llave,ixhuatlan del cafe,7.0,1.622
2008,veracruz de ignacio de la llave,ixhuatlan del sureste,3.0,2.771
2008,veracruz de ignacio de la llave,ixhuatlan de madero,6.0,1.801
2008,veracruz de ignacio de la llave,ixtaczoquitlan,13.0,3.932
2008,veracruz de ignacio de la llave,jalacingo,7.0,3.26
2008,veracruz de ignacio de la llave,xalapa,163.0,289.733
2008,veracruz de ignacio de la llave,jaltipan,11.0,23.548
2008,veracruz de ignacio de la llave,jesus carranza,11.0,4.905
2008,veracruz de ignacio de la llave,xico,13.0,3.734
2008,veracruz de ignacio de la llave,juan rodriguez clara,16.0,15.505
2008,veracruz de ignacio de la llave,juchique de ferrer,7.0,4.744
2008,veracruz de ignacio de la llave,lerdo de tejada,7.0,10.892
2008,veracruz de ignacio de la llave,maltrata,4.0,2.472
2008,veracruz de ignacio de la llave,manlio fabio altamirano,4.0,1.001
2008,veracruz de ignacio de la llave,martinez de la torre,47.0,68.455
2008,veracruz de ignacio de la llave,mecatlan,4.0,0.308
2008,veracruz de ignacio de la llave,minatitlan,49.0,145.862
2008,veracruz de ignacio de la llave,misantla,24.0,37.125
2008,veracruz de ignacio de la llave,naolinco,10.0,4.858
2008,veracruz de ignacio de la llave,naranjal,3.0,0.268
2008,veracruz de ignacio de la llave,nautla,4.0,1.468
2008,veracruz de ignacio de la llave,nogales,6.0,1.42
2008,veracruz de ignacio de la llave,orizaba,78.0,265.837
2008,veracruz de ignacio de la llave,ozuluama de mascarenas,4.0,6.481
2008,veracruz de ignacio de la llave,panuco,16.0,7.991
2008,veracruz de ignacio de la llave,papantla,51.0,89.804
2008,veracruz de ignacio de la llave,paso del macho,15.0,5.858
2008,veracruz de ignacio de la llave,platon sanchez,6.0,2.443
2008,veracruz de ignacio de la llave,playa vicente,17.0,20.654
2008,veracruz de ignacio de la llave,poza rica de hidalgo,80.0,322.138
2008,veracruz de ignacio de la llave,pueblo viejo,16.0,5.27
2008,veracruz de ignacio de la llave,rafael delgado,7.0,1.153
2008,veracruz de ignacio de la llave,rio blanco,8.0,10.264
2008,veracruz de ignacio de la llave,san andres tuxtla,37.0,73.878
2008,veracruz de ignacio de la llave,santiago tuxtla,17.0,28.653
2008,veracruz de ignacio de la llave,tamiahua,3.0,2.221
2008,veracruz de ignacio de la llave,tantoyuca,24.0,42.486
2008,veracruz de ignacio de la llave,tecolutla,9.0,2.23
2008,veracruz de ignacio de la llave,tehuipango,4.0,1.415
2008,veracruz de ignacio de la llave,alamo temapache,22.0,51.676
2008,veracruz de ignacio de la llave,tempoal,11.0,7.452
2008,veracruz de ignacio de la llave,teocelo,3.0,7.272
2008,veracruz de ignacio de la llave,texistepec,8.0,1.863
2008,veracruz de ignacio de la llave,tezonapa,9.0,7.792
2008,veracruz de ignacio de la llave,tierra blanca,19.0,34.946
2008,veracruz de ignacio de la llave,tihuatlan,13.0,6.657
2008,veracruz de ignacio de la llave,tlacotalpan,7.0,3.427
2008,veracruz de ignacio de la llave,tlachichilco,3.0,0.355
2008,veracruz de ignacio de la llave,tlalixcoyan,12.0,16.035
2008,veracruz de ignacio de la llave,tlapacoyan,23.0,89.15
2008,veracruz de ignacio de la llave,tomatlan,3.0,0.962
2008,veracruz de ignacio de la llave,totutla,8.0,3.213
2008,veracruz de ignacio de la llave,tuxpan,45.0,99.55199999999999
2008,veracruz de ignacio de la llave,ursulo galvan,9.0,5.562
2008,veracruz de ignacio de la llave,vega de alatorre,23.0,6.831
2008,veracruz de ignacio de la llave,veracruz,162.0,1025.827
2008,veracruz de ignacio de la llave,zacualpan,3.0,0.824
2008,veracruz de ignacio de la llave,zaragoza,5.0,0.765
2008,veracruz de ignacio de la llave,zongolica,6.0,5.467
2008,veracruz de ignacio de la llave,el higo,8.0,8.495
2008,veracruz de ignacio de la llave,nanchital de lazaro cardenas del rio,6.0,14.753
2008,veracruz de ignacio de la llave,tres valles,16.0,27.443
2008,veracruz de ignacio de la llave,san rafael,12.0,23.925
2008,yucatan,celestun,6.0,1.747
2008,yucatan,chemax,5.0,0.69
2008,yucatan,dzidzantun,5.0,15.201
2008,yucatan,homun,3.0,0.331
2008,yucatan,izamal,8.0,7.312
2008,yucatan,kanasin,9.0,14.801
2008,yucatan,kinchil,3.0,0.292
2008,yucatan,merida,365.0,2110.428
2008,yucatan,oxkutzcab,8.0,6.334
2008,yucatan,panaba,4.0,0.86
2008,yucatan,progreso,22.0,57.95
2008,yucatan,seye,3.0,1.115
2008,yucatan,tekax,6.0,6.497
2008,yucatan,temax,3.0,0.787
2008,yucatan,temozon,3.0,1.305
2008,yucatan,ticul,9.0,2.776
2008,yucatan,tizimin,15.0,39.81
2008,yucatan,tzucacab,6.0,4.711
2008,yucatan,uman,7.0,13.762
2008,yucatan,valladolid,25.0,52.983999999999995
2008,zacatecas,atolinga,3.0,0.327
2008,zacatecas,calera,16.0,6.523
2008,zacatecas,concepcion del oro,3.0,3.912
2008,zacatecas,fresnillo,62.0,203.322
2008,zacatecas,trinidad garcia de la cadena,3.0,0.725
2008,zacatecas,genaro codina,3.0,0.211
2008,zacatecas,general panfilo natera,10.0,2.239
2008,zacatecas,guadalupe,49.0,167.381
2008,zacatecas,jalpa,18.0,6.111
2008,zacatecas,jerez,28.0,101.819
2008,zacatecas,juan aldama,17.0,36.313
2008,zacatecas,juchipila,11.0,29.848
2008,zacatecas,loreto,9.0,109.05499999999999
2008,zacatecas,momax,3.0,1.01
2008,zacatecas,monte escobedo,4.0,1.668
2008,zacatecas,moyahua de estrada,3.0,1.363
2008,zacatecas,nochistlan de mejia,17.0,58.147999999999996
2008,zacatecas,ojocaliente,12.0,44.785999999999994
2008,zacatecas,pinos,11.0,3.283
2008,zacatecas,rio grande,24.0,61.601
2008,zacatecas,sombrerete,13.0,10.681
2008,zacatecas,tabasco,9.0,10.337
2008,zacatecas,tepechitlan,5.0,9.935
2008,zacatecas,tlaltenango de sanchez roman,14.0,22.956
2008,zacatecas,valparaiso,16.0,15.573
2008,zacatecas,villa de cos,14.0,8.898
2008,zacatecas,villa garcia,3.0,0.497
2008,zacatecas,villa gonzalez ortega,6.0,11.617
2008,zacatecas,villa hidalgo,8.0,2.631
2008,zacatecas,villanueva,12.0,29.458
2008,zacatecas,zacatecas,58.0,308.111
2013,aguascalientes,aguascalientes,303.0,1602.1019999999999
2013,aguascalientes,asientos,7.0,2.798
2013,aguascalientes,calvillo,7.0,54.385
2013,aguascalientes,jesus maria,12.0,15.767
2013,aguascalientes,rincon de romos,16.0,83.112
2013,aguascalientes,san francisco de los romo,4.0,7.222
2013,baja california,ensenada,167.0,276.218
2013,baja california,mexicali,377.0,1657.547
2013,baja california,tecate,24.0,143.7
2013,baja california,tijuana,555.0,2865.4750000000004
2013,baja california,playas de rosarito,35.0,136.52100000000002
2013,baja california sur,comondu,16.0,28.52
2013,baja california sur,mulege,15.0,17.391
2013,baja california sur,la paz,79.0,322.202
2013,baja california sur,los cabos,133.0,181.348
2013,baja california sur,loreto,5.0,5.674
2013,campeche,calkini,15.0,18.311
2013,campeche,campeche,94.0,375.90999999999997
2013,campeche,carmen,89.0,312.73199999999997
2013,campeche,champoton,19.0,24.685
2013,campeche,hecelchakan,9.0,6.257
2013,campeche,palizada,4.0,6.07
2013,campeche,escarcega,16.0,36.212
2013,campeche,candelaria,8.0,28.265
2013,coahuila de zaragoza,acuna,38.0,174.98000000000002
2013,coahuila de zaragoza,cuatro cienegas,6.0,2.947
2013,coahuila de zaragoza,francisco i. madero,27.0,55.542
2013,coahuila de zaragoza,matamoros,28.0,70.07900000000001
2013,coahuila de zaragoza,monclova,76.0,336.284
2013,coahuila de zaragoza,morelos,3.0,2.711
2013,coahuila de zaragoza,muzquiz,7.0,13.073
2013,coahuila de zaragoza,nava,4.0,3.742
2013,coahuila de zaragoza,parras,7.0,8.647
2013,coahuila de zaragoza,piedras negras,49.0,301.641
2013,coahuila de zaragoza,ramos arizpe,13.0,68.66
2013,coahuila de zaragoza,sabinas,9.0,73.455
2013,coahuila de zaragoza,saltillo,189.0,1177.5
2013,coahuila de zaragoza,san buenaventura,5.0,3.276
2013,coahuila de zaragoza,san juan de sabinas,7.0,5.331
2013,coahuila de zaragoza,san pedro,20.0,86.929
2013,coahuila de zaragoza,torreon,303.0,1380.093
2013,coahuila de zaragoza,zaragoza,3.0,2.02
2013,colima,armeria,9.0,2.693
2013,colima,colima,102.0,354.427
2013,colima,cuauhtemoc,12.0,9.804
2013,colima,manzanillo,72.0,285.69
2013,colima,tecoman,46.0,126.218
2013,colima,villa de alvarez,45.0,160.331
2013,chiapas,acacoyagua,14.0,2.085
2013,chiapas,acala,15.0,6.727
2013,chiapas,acapetahua,9.0,2.288
2013,chiapas,altamirano,9.0,3.533
2013,chiapas,amatan,6.0,0.882
2013,chiapas,amatenango de la frontera,6.0,1.187
2013,chiapas,angel albino corzo,28.0,25.011
2013,chiapas,berriozabal,15.0,4.154
2013,chiapas,bochil,9.0,19.325000000000003
2013,chiapas,el bosque,10.0,1.352
2013,chiapas,cacahoatan,9.0,4.0
2013,chiapas,cintalapa,20.0,33.385
2013,chiapas,coapilla,4.0,0.965
2013,chiapas,comitan de dominguez,75.0,212.481
2013,chiapas,la concordia,13.0,3.992
2013,chiapas,copainala,8.0,5.391
2013,chiapas,chanal,4.0,0.197
2013,chiapas,chenalho,10.0,2.976
2013,chiapas,chiapilla,4.0,0.139
2013,chiapas,chicomuselo,13.0,2.292
2013,chiapas,chilon,17.0,4.563
2013,chiapas,escuintla,16.0,4.398
2013,chiapas,huehuetan,9.0,7.285
2013,chiapas,huixtla,37.0,109.555
2013,chiapas,la independencia,10.0,1.755
2013,chiapas,ixtacomitan,3.0,1.067
2013,chiapas,jiquipilas,9.0,3.229
2013,chiapas,juarez,10.0,6.475
2013,chiapas,larrainzar,6.0,1.065
2013,chiapas,las margaritas,13.0,21.291
2013,chiapas,mazatan,16.0,7.929
2013,chiapas,motozintla,21.0,25.374000000000002
2013,chiapas,ocosingo,44.0,69.645
2013,chiapas,oxchuc,24.0,8.099
2013,chiapas,palenque,34.0,117.053
2013,chiapas,pantepec,5.0,0.673
2013,chiapas,pichucalco,11.0,22.671
2013,chiapas,villa comaltitlan,5.0,0.683
2013,chiapas,pueblo nuevo solistahuacan,12.0,4.412
2013,chiapas,rayon,6.0,1.876
2013,chiapas,las rosas,21.0,5.539
2013,chiapas,salto de agua,8.0,3.826
2013,chiapas,san cristobal de las casas,97.0,246.046
2013,chiapas,san fernando,11.0,6.577
2013,chiapas,simojovel,20.0,20.039
2013,chiapas,sitala,3.0,0.481
2013,chiapas,solosuchiapa,4.0,1.772
2013,chiapas,soyalo,6.0,0.876
2013,chiapas,suchiapa,13.0,2.319
2013,chiapas,suchiate,17.0,61.259
2013,chiapas,tapachula,102.0,515.952
2013,chiapas,tecpatan,19.0,6.285
2013,chiapas,tenejapa,6.0,0.834
2013,chiapas,teopisca,16.0,9.232
2013,chiapas,tila,20.0,7.666
2013,chiapas,tonala,39.0,101.708
2013,chiapas,la trinitaria,12.0,1.977
2013,chiapas,tumbala,8.0,2.708
2013,chiapas,tuxtla gutierrez,259.0,1352.036
2013,chiapas,tzimol,6.0,1.146
2013,chiapas,union juarez,6.0,0.125
2013,chiapas,venustiano carranza,30.0,13.077
2013,chiapas,villa corzo,45.0,43.236000000000004
2013,chiapas,villaflores,85.0,185.948
2013,chiapas,yajalon,10.0,9.865
2013,chiapas,san lucas,4.0,0.262
2013,chiapas,zinacantan,9.0,0.301
2013,chiapas,san juan cancuc,21.0,3.087
2013,chiapas,benemerito de las americas,14.0,5.165
2013,chihuahua,allende,4.0,0.52
2013,chihuahua,ascension,12.0,8.403
2013,chihuahua,bocoyna,10.0,3.759
2013,chihuahua,camargo,13.0,42.86
2013,chihuahua,cuauhtemoc,82.0,219.17
2013,chihuahua,chihuahua,256.0,1324.922
2013,chihuahua,delicias,53.0,150.088
2013,chihuahua,santa isabel,3.0,1.86
2013,chihuahua,guachochi,10.0,3.849
2013,chihuahua,guadalupe y calvo,7.0,2.828
2013,chihuahua,guerrero,16.0,16.544
2013,chihuahua,hidalgo del parral,36.0,115.911
2013,chihuahua,ignacio zaragoza,4.0,2.419
2013,chihuahua,janos,4.0,1.162
2013,chihuahua,jimenez,9.0,14.063
2013,chihuahua,juarez,347.0,948.748
2013,chihuahua,madera,7.0,1.454
2013,chihuahua,meoqui,19.0,18.792
2013,chihuahua,namiquipa,15.0,8.232
2013,chihuahua,nuevo casas grandes,17.0,17.495
2013,chihuahua,praxedis g. guerrero,3.0,2.394
2013,chihuahua,rosales,4.0,0.705
2013,chihuahua,san francisco del oro,3.0,0.512
2013,chihuahua,santa barbara,5.0,1.815
2013,chihuahua,saucillo,9.0,6.918
2013,chihuahua,temosachic,3.0,1.049
2013,ciudad de mexico,azcapotzalco,243.0,631.777
2013,ciudad de mexico,coyoacan,340.0,1941.0459999999998
2013,ciudad de mexico,cuajimalpa de morelos,84.0,557.7
2013,ciudad de mexico,gustavo a. madero,711.0,2508.177
2013,ciudad de mexico,iztacalco,270.0,299.697
2013,ciudad de mexico,iztapalapa,1348.0,1331.305
2013,ciudad de mexico,la magdalena contreras,126.0,421.198
2013,ciudad de mexico,milpa alta,114.0,70.01400000000001
2013,ciudad de mexico,alvaro obregon,338.0,1590.469
2013,ciudad de mexico,tlahuac,321.0,174.763
2013,ciudad de mexico,tlalpan,451.0,1632.946
2013,ciudad de mexico,xochimilco,319.0,371.057
2013,ciudad de mexico,benito juarez,226.0,2290.479
2013,ciudad de mexico,cuauhtemoc,407.0,4117.35
2013,ciudad de mexico,miguel hidalgo,228.0,2523.576
2013,ciudad de mexico,venustiano carranza,359.0,372.15
2013,durango,canatlan,9.0,7.657
2013,durango,cuencame,18.0,5.257
2013,durango,durango,227.0,990.096
2013,durango,gomez palacio,100.0,409.36199999999997
2013,durango,guadalupe victoria,16.0,16.07
2013,durango,guanacevi,4.0,2.576
2013,durango,lerdo,44.0,90.402
2013,durango,nazas,6.0,3.414
2013,durango,el oro,9.0,7.213
2013,durango,penon blanco,4.0,2.256
2013,durango,poanas,8.0,5.85
2013,durango,rodeo,7.0,2.459
2013,durango,san juan de guadalupe,4.0,0.926
2013,durango,santiago papasquiaro,15.0,20.52
2013,durango,tamazula,3.0,0.42
2013,durango,tepehuanes,8.0,6.159
2013,durango,tlahualilo,4.0,1.77
2013,durango,vicente guerrero,13.0,9.214
2013,durango,nuevo ideal,11.0,10.516
2013,guanajuato,abasolo,23.0,196.554
2013,guanajuato,acambaro,79.0,177.284
2013,guanajuato,san miguel de allende,46.0,136.409
2013,guanajuato,apaseo el alto,18.0,33.576
2013,guanajuato,apaseo el grande,24.0,47.649
2013,guanajuato,atarjea,3.0,1.891
2013,guanajuato,celaya,244.0,934.996
2013,guanajuato,manuel doblado,9.0,26.878
2013,guanajuato,comonfort,22.0,33.58
2013,guanajuato,coroneo,11.0,16.533
2013,guanajuato,cortazar,45.0,136.78900000000002
2013,guanajuato,cueramaro,17.0,41.155
2013,guanajuato,dolores hidalgo cuna de la independencia nacional,36.0,135.25799999999998
2013,guanajuato,guanajuato,48.0,233.64
2013,guanajuato,huanimaro,8.0,13.859
2013,guanajuato,irapuato,269.0,992.204
2013,guanajuato,jaral del progreso,16.0,27.292
2013,guanajuato,jerecuaro,12.0,22.275
2013,guanajuato,leon,761.0,2427.571
2013,guanajuato,moroleon,37.0,146.704
2013,guanajuato,ocampo,8.0,14.487
2013,guanajuato,penjamo,43.0,168.767
2013,guanajuato,pueblo nuevo,8.0,13.823
2013,guanajuato,purisima del rincon,16.0,26.641
2013,guanajuato,romita,18.0,44.19799999999999
2013,guanajuato,salamanca,100.0,294.572
2013,guanajuato,salvatierra,73.0,138.14999999999998
2013,guanajuato,san diego de la union,8.0,14.694
2013,guanajuato,san felipe,34.0,46.205
2013,guanajuato,san francisco del rincon,39.0,173.648
2013,guanajuato,san jose iturbide,31.0,36.969
2013,guanajuato,san luis de la paz,33.0,121.313
2013,guanajuato,santa cruz de juventino rosas,37.0,34.828
2013,guanajuato,silao de la victoria,61.0,161.542
2013,guanajuato,tarandacuao,9.0,14.866
2013,guanajuato,tarimoro,20.0,29.562
2013,guanajuato,uriangato,35.0,88.776
2013,guanajuato,valle de santiago,52.0,150.298
2013,guanajuato,victoria,6.0,8.006
2013,guanajuato,villagran,20.0,34.907000000000004
2013,guanajuato,xichu,3.0,2.762
2013,guanajuato,yuriria,34.0,60.679
2013,guerrero,acapulco de juarez,235.0,787.579
2013,guerrero,ajuchitlan del progreso,9.0,2.66
2013,guerrero,arcelia,20.0,36.544
2013,guerrero,atenango del rio,3.0,0.299
2013,guerrero,ayutla de los libres,19.0,7.179
