Año Censal,Entidad,Municipio,UE Unidades económicas,A131A Valor agregado censal bruto (millones de pesos),Q000A Acervo total de activos fijos (millones de pesos),M000A Total de ingresos por suministro de bienes y servicios (millones de pesos),A121A Consumo intermedio (millones de pesos),A700A Total de gastos (millones de pesos),Q000B Depreciación total de activos fijos (millones de pesos),K810A Gastos por publicidad (millones de pesos),P000A Total de inventario inicial (millones de pesos),P000B Total de inventario final (millones de pesos),P000C Variación total de existencias (millones de pesos),K412A Gasto por consumo de energía eléctrica (millones de pesos),"J203A Total de sueldos al personal administrativo, contable y de dirección (millones de pesos)",Q000C Compras totales de activos fijos (millones de pesos),Q000D Ventas totales de activos fijos (millones de pesos),P030B Total de inventario final de productos en proceso (millones de pesos),A534A Tasa de rentabilidad promedio (Porcentaje),A231A Margen bruto de operación (Porcentaje),A436A Ingresos por suministro de bienes y servicios por persona ocupada (Pesos),A171A Remuneración media por persona ocupada remunerada (Pesos),J000A Total de remuneraciones (millones de pesos),A221A Formación bruta de capital fijo (millones de pesos)
2008,jalisco,zapotiltic,11,3.553,1.226,10.789,0.65,7.441,0.126,0.048,0.406,0.59,0.184,0.081,0.093,0.132,0.0,0.0,32.267,24.395,291594.595,49133.333,0.737,0.132
2008,jalisco,zapotlan del rey,3,0.379,0.3,1.425,0.05,1.061,0.018,0.0,0.165,0.18,0.015,0.022,0.0,0.0,0.0,0.0,29.663,22.877,285000.0,38000.0,0.038,0.0
2008,jalisco,zapotlanejo,21,4.729,5.126,13.423,0.638,8.756,0.297,0.002,1.404,1.45,0.046,0.123,0.232,1.02,0.0,0.0,36.886,26.946,181391.892,32303.03,1.066,1.02
2008,jalisco,san ignacio cerro gordo,9,0.473,0.238,6.57,0.282,6.187,0.054,0.01,0.827,0.867,0.04,0.026,0.054,0.0,0.0,0.0,1.436,1.416,226551.724,24285.714,0.34,0.0
2008,mexico,acambay de ruiz castaneda,15,0.519,2.69,5.973,0.341,5.627,0.142,0.002,0.84,0.962,0.122,0.05,0.0,0.028,0.0,0.0,1.894,1.858,157184.211,20428.571,0.286,0.028
2008,mexico,acolman,63,7.268,2.191,20.57,1.605,13.58,0.272,0.069,1.275,1.343,0.06799999999999999,0.09799999999999999,0.16999999999999998,0.334,0.0,0.0,42.789,28.384,301689.73199999996,65366.667,1.097,0.334
2008,mexico,aculco,8,1.545,0.439,6.302,0.294,4.689,0.071,0.007,0.723,0.652,-0.071,0.052,0.0,0.0,0.0,0.0,23.836,19.248,331684.211,36636.364,0.403,0.0
2008,mexico,almoloya de alquisiras,5,0.336,0.003,1.231,0.079,0.956,0.001,0.003,0.077,0.135,0.058,0.01,0.0,0.0,0.0,0.0,29.171,22.583,123100.0,0.0,0.0,0.0
2008,mexico,almoloya de juarez,16,1.187,0.464,7.036,0.304,5.701,0.054,0.0,0.541,0.385,-0.156,0.036,0.009,0.081,0.066,0.0,20.15,16.771,242620.69,20375.0,0.163,0.015
2008,mexico,almoloya del rio,7,1.23,0.639,3.849,0.168,3.021,0.043,0.007,0.174,0.572,0.398,0.024,0.014,0.0,0.0,0.0,17.455,14.861,240562.5,37142.857,0.26,0.0
2008,mexico,amecameca,17,0.189,0.466,13.431,0.554,13.268,0.075,0.024,0.743,0.757,0.014,0.099,0.018,0.082,0.0,0.0,-0.007,-0.007,433258.065,22000.0,0.176,0.082
2008,mexico,apaxco,13,1.153,0.331,7.527,0.305,6.422,0.031,0.001,0.201,0.244,0.043,0.026,0.033,0.009,0.0,0.0,13.205,11.665,289500.0,33142.857,0.232,0.009
2008,mexico,atizapan de zaragoza,240,33.323,13.954,271.446,17.834,242.385,1.4500000000000002,0.9400000000000001,17.921,21.311999999999998,3.391,1.2670000000000001,0.526,1.118,0.146,0.0,12.488,11.753,654189.823,94833.333,13.684999999999999,0.972
2008,mexico,atlacomulco,38,1.253,4.563,112.90199999999999,5.6049999999999995,111.135,0.429,0.11800000000000001,6.19,5.368,-0.8220000000000001,0.325,0.141,0.072,0.0,0.0,-0.997,-1.0099999999999998,5447494.444,74049.18,2.747,0.072
2008,mexico,axapusco,15,0.659,0.612,3.153,0.144,2.577,0.056,0.003,0.193,0.264,0.071,0.026,0.0,0.0,0.0,0.0,21.129,17.444,95545.455,19000.0,0.038,0.0
2008,mexico,calimaya,19,1.18,0.649,7.278,0.645,6.188,0.053,0.019,0.676,0.693,0.017,0.084,0.04,0.0,0.0,0.0,13.223,11.679,181950.0,28454.545,0.313,0.0
2008,mexico,capulhuac,20,1.222,1.568,14.234,0.49,13.055,0.108,0.008,1.97,1.99,0.02,0.053,0.083,0.0,0.0,0.0,5.515,5.227,284680.0,21809.524,0.458,0.0
2008,mexico,coacalco de berriozabal,135,22.854999999999997,13.599,190.15800000000002,17.436,165.887,1.476,1.012,19.839,17.988,-1.851,1.645,1.0819999999999999,2.4800000000000004,0.408,0.0,15.248999999999999,12.796000000000001,1036318.491,106141.785,7.8740000000000006,2.072
2008,mexico,coyotepec,23,2.876,1.065,12.195,0.666,9.629,0.126,0.002,1.085,1.385,0.3,0.077,0.131,0.002,0.0,0.0,18.352,15.506,234519.231,38055.556,0.685,0.002
2008,mexico,cuautitlan,45,5.21,2.864,66.485,6.007,60.669,0.322,0.074,6.049,5.104,-0.945,0.369,0.157,0.016,0.0,0.0,5.383,5.108,398113.772,35371.795,2.759,0.016
2008,mexico,chalco,159,24.457,25.954,141.916,8.774000000000001,120.29799999999999,2.291,0.301,18.491000000000003,20.602,2.1109999999999998,0.812,0.197,1.057,0.102,0.0,22.515,20.176000000000002,525475.333,92801.865,10.193,0.955
2008,mexico,chapultepec,8,0.725,0.328,1.792,0.145,1.073,0.026,0.0,0.208,0.208,0.0,0.01,0.0,0.08,0.0,0.0,61.006,37.891,128000.0,23000.0,0.046,0.08
2008,mexico,chiautla,11,0.02,1.634,13.841,0.522,13.809,0.227,0.055,0.368,0.346,-0.022,0.051,0.0,0.022,0.0,0.0,-1.544,-1.568,659095.238,32375.0,0.259,0.022
2008,mexico,chicoloapan,110,11.296000000000001,10.99,41.432,3.37,31.195999999999998,0.9530000000000001,0.161,2.404,3.344,0.94,0.248,0.237,0.739,0.0,0.0,30.255,25.996,289473.685,65635.294,3.563,0.739
2008,mexico,chimalhuacan,328,33.997,19.016,127.956,8.966,94.519,1.604,0.5,10.128,10.145,0.017,0.6950000000000001,0.679,1.259,0.07100000000000001,0.0,45.326,36.937,395214.79000000004,75984.12700000001,9.511000000000001,1.188
2008,mexico,ecatepec de morelos,1012,125.164,56.425,579.241,46.156000000000006,456.268,4.736,1.351,43.766999999999996,43.519,-0.24800000000000003,4.797000000000001,1.9820000000000002,4.981,1.8330000000000002,0.0,33.16,28.401,652570.96,98254.859,37.822,3.148
2008,mexico,huehuetoca,29,1.573,4.046,16.583,1.287,15.021,0.263,0.005,1.652,1.654,0.002,0.084,0.0,0.018,0.0,0.0,5.752,5.439,247507.463,22300.0,0.669,0.018
2008,mexico,hueypoxtla,11,0.578,0.58,3.992,0.141,3.418,0.067,0.002,0.28,0.251,-0.029,0.016,0.066,0.1,0.0,0.0,10.551,9.544,159680.0,18833.333,0.226,0.1
2008,mexico,huixquilucan,67,25.604,9.805000000000001,273.544,12.510000000000002,250.30499999999998,0.806,0.851,15.988999999999999,17.781,1.7919999999999998,0.639,0.775,0.306,0.216,0.0,0.16699999999999982,-0.34499999999999975,1114015.58,101839.147,10.531,0.09
2008,mexico,ixtapaluca,229,30.012,13.584,106.09700000000001,7.955,78.842,1.242,0.35600000000000004,9.259,10.716,1.457,0.7170000000000001,0.775,0.373,0.001,0.0,22.973000000000003,18.783,377594.209,108019.57800000001,10.859,0.372
2008,mexico,ixtapan de la sal,18,1.602,2.586,16.319,0.824,15.003,0.168,0.007,1.757,1.927,0.17,0.125,0.072,0.0,0.0,0.0,6.029,5.687,347212.766,31500.0,0.504,0.0
2008,mexico,ixtapan del oro,3,0.155,0.043,0.504,0.032,0.387,0.01,0.0,0.074,0.074,0.0,0.008,0.0,0.0,0.0,0.0,33.333,25.0,100800.0,29000.0,0.029,0.0
2008,mexico,ixtlahuaca,36,5.545,9.188,20.756,1.424,14.91,0.505,0.006,2.53,2.057,-0.473,0.227,0.23399999999999999,4.577999999999999,2.028,0.0,33.318,28.547,398009.89,87775.51000000001,2.927,2.55
2008,mexico,jaltenco,14,0.922,0.584,3.815,0.385,2.803,0.105,0.0,0.17,0.067,-0.103,0.032,0.072,0.274,0.0,0.0,23.783,19.214,141296.296,48666.667,0.292,0.274
2008,mexico,jilotepec,30,14.533,1.888,52.435,1.863,38.252,0.286,0.06,3.611,3.804,0.193,0.247,0.031,0.003,0.0,0.0,31.816,24.137,647345.679,38272.727,1.684,0.003
2008,mexico,jiquipilco,9,0.453,1.121,3.668,0.283,3.249,0.108,0.031,0.368,0.394,0.026,0.014,0.022,0.001,0.0,0.0,8.553,7.879,229250.0,24666.667,0.148,0.001
2008,mexico,jocotitlan,22,2.507,3.709,8.735,0.429,6.304,0.238,0.005,1.457,1.5,0.043,0.061,0.101,0.006,0.0,0.0,31.353,23.869,178265.306,34454.545,0.379,0.006
2008,mexico,juchitepec,23,1.225,0.74,5.712,0.268,4.598,0.052,0.004,0.575,0.637,0.062,0.04,0.0,0.0,0.0,0.0,13.221,11.677,102000.0,33066.667,0.496,0.0
2008,mexico,lerma,37,4.806,6.229,17.856,1.3179999999999998,13.201,0.53,0.053000000000000005,2.049,1.992,-0.056999999999999995,0.171,0.109,0.174,0.0,0.0,65.565,48.239,523539.931,125933.333,1.3929999999999998,0.174
2008,mexico,malinalco,6,0.146,0.268,1.579,0.1,1.437,0.018,0.005,0.036,0.019,-0.017,0.008,0.0,0.004,0.0,0.0,3.473,3.357,112785.714,15714.286,0.11,0.004
2008,mexico,melchor ocampo,31,1.245,0.785,8.376,0.384,7.194,0.053,0.0,0.393,0.441,0.048,0.042,0.097,0.01,0.0,0.0,6.133,5.778,141966.102,28520.0,0.713,0.01
2008,mexico,metepec,83,36.719,11.697,342.269,22.509999999999998,299.621,0.9510000000000001,0.791,29.799999999999997,23.225,-6.574999999999999,2.146,3.287,2.4330000000000003,0.148,0.0,18.045,16.330000000000002,1691012.926,109775.02100000001,13.468,2.285
2008,mexico,naucalpan de juarez,365,171.182,35.291,1126.235,56.377,969.4069999999999,4.447,2.774,72.58200000000001,80.33500000000001,7.753,4.1739999999999995,0.28500000000000003,4.693,0.661,0.0,32.448,27.667,1451767.017,104678.25399999999,40.161,4.032
2008,mexico,nezahualcoyotl,736,136.062,78.392,645.385,39.187,514.523,8.588,1.373,44.352,47.405,3.053,5.077999999999999,1.784,7.986000000000001,5.324,0.0,29.47,25.584,877108.402,104058.201,43.782,2.662
2008,mexico,nextlalpan,11,0.888,0.385,2.622,0.287,1.769,0.054,0.0,0.033,0.067,0.034,0.009,0.022,0.0,0.0,0.0,26.301,20.824,93642.857,28000.0,0.308,0.0
2008,mexico,nicolas romero,155,10.686,6.788,101.42200000000001,10.062999999999999,91.42999999999999,0.782,0.072,6.948,7.289999999999999,0.342,0.46900000000000003,0.483,1.026,0.0,0.0,59.846000000000004,40.557,406289.454,54645.161,4.196000000000001,1.026
2008,mexico,nopaltepec,6,0.042,0.146,1.071,0.061,1.028,0.014,0.0,0.088,0.087,-0.001,0.003,0.0,0.025,0.025,0.0,0.469,0.467,82384.615,38000.0,0.038,0.0
2008,mexico,ocoyoacac,36,4.1,2.062,22.545,0.973,18.646,0.175,0.01,0.443,0.626,0.183,0.054,0.109,0.011,0.0,0.0,14.025,12.3,253314.607,36903.226,1.144,0.011
2008,mexico,el oro,6,0.417,0.454,5.267,0.286,4.881,0.033,0.004,0.303,0.313,0.01,0.013,0.0,0.0,0.0,0.0,4.256,4.082,309823.529,32000.0,0.192,0.0
2008,mexico,otumba,23,1.85,0.445,9.852,0.731,7.911,0.049,0.003,0.573,0.32,-0.253,0.058,0.023,0.115,0.002,0.0,20.943,17.316,223909.091,23352.941,0.397,0.113
2008,mexico,otzoloapan,4,0.102,0.065,0.531,0.058,0.5,0.007,0.0,0.0,0.071,0.071,0.016,0.0,0.0,0.0,0.0,-0.562,-0.565,106200.0,17000.0,0.034,0.0
2008,mexico,ozumba,17,1.043,0.71,5.375,0.368,4.072,0.057,0.074,0.873,0.596,-0.277,0.038,0.066,0.0,0.0,0.0,20.219,16.819,131097.561,37818.182,0.416,0.0
2008,mexico,la paz,157,18.955,6.997,83.703,5.442,65.122,0.556,0.07,4.907,5.008,0.101,0.513,0.212,0.679,0.001,0.0,36.664,30.829,463262.064,58500.0,4.43,0.678
2008,mexico,san felipe del progreso,7,0.071,1.219,1.42,0.025,1.356,0.066,0.0,0.16,0.164,0.004,0.009,0.0,0.002,0.0,0.0,1.429,1.408,101428.571,11750.0,0.047,0.002
2008,mexico,san martin de las piramides,13,1.611,0.218,4.961,0.447,3.801,0.024,0.009,0.477,0.916,0.439,0.019,0.153,0.03,0.0,0.0,17.727,15.057,145911.765,28333.333,0.425,0.03
2008,mexico,san mateo atenco,30,8.137,3.593,58.67400000000001,5.908,50.087,0.711,0.302,6.516,5.9510000000000005,-0.565,0.641,0.777,0.619,0.272,0.0,30.066,23.893,1376321.568,126019.883,3.205,0.34700000000000003
2008,mexico,santo tomas,3,0.44,0.087,1.601,0.149,1.165,0.019,0.0,0.052,0.056,0.004,0.035,0.0,0.0,0.0,0.0,30.481,23.36,228714.286,31000.0,0.062,0.0
2008,mexico,tecamac,207,24.009,18.345,102.5,7.509,81.334,1.284,0.305,7.506,9.808,2.3019999999999996,0.753,0.41100000000000003,8.096,0.363,0.0,22.776000000000003,18.97,544855.405,99080.64499999999,7.433,7.7330000000000005
2008,mexico,tejupilco,30,5.807,2.815,31.024,1.807,25.526,0.249,0.018,3.4610000000000003,3.7190000000000003,0.258,0.323,0.273,0.18,0.012,0.0,28.897,25.240000000000002,750251.594,59686.111000000004,1.681,0.168
2008,mexico,temamatla,5,0.094,0.083,1.058,0.168,1.05,0.013,0.013,0.119,0.204,0.085,0.015,0.0,0.075,0.0,0.0,-2.308,-2.363,117555.556,34000.0,0.034,0.075
2008,mexico,temascalapa,24,3.264,1.1400000000000001,11.053,0.27,7.781,0.113,0.005,0.649,0.612,-0.037,0.038,0.018,0.0,0.0,0.0,88.613,59.876000000000005,953944.444,35500.0,0.157,0.0
2008,mexico,temascalcingo,18,0.813,0.824,8.193,0.403,7.358,0.066,0.005,0.437,0.359,-0.078,0.057,0.044,0.0,0.0,0.0,6.875,6.432,204825.0,24266.667,0.364,0.0
2008,mexico,tenancingo,35,9.346,4.898,78.33,3.67,69.758,0.8260000000000001,0.019,9.08,9.5,0.42,0.634,0.489,0.13,0.0,0.0,27.037,21.449,1242017.565,101393.792,4.474,0.13
2008,mexico,tenango del aire,5,0.11,0.21,0.971,0.063,0.844,0.017,0.004,0.027,0.01,-0.017,0.011,0.0,0.045,0.0,0.0,-4.051,-4.222,64733.333,42000.0,0.168,0.045
2008,mexico,tenango del valle,45,6.135,7.088,60.476,6.667000000000001,55.408,0.935,2.182,7.3389999999999995,7.65,0.311,0.489,0.626,0.161,0.0,0.0,7.635,6.8629999999999995,1324605.7140000002,134645.714,3.9670000000000005,0.161
2008,mexico,teoloyucan,49,1.884,1.78,14.145999999999999,1.031,12.334,0.2,0.029,1.374,1.394,0.02,0.11800000000000001,0.13,0.033,0.0,0.0,7.054,6.186999999999999,190774.19299999997,29642.857,0.674,0.033
2008,mexico,teotihuacan,28,3.81,4.532,31.906,1.661,29.334,0.496,0.026,2.798,3.681,0.883,0.101,0.119,0.357,0.0,0.0,5.325,5.055,371000.0,33692.308,1.314,0.357
2008,mexico,tepetlixpa,13,0.374,0.425,5.763999999999999,0.314,5.401000000000001,0.041,0.007,0.16199999999999998,0.16299999999999998,0.001,0.035,0.0,0.031,0.0,0.0,3.4989999999999997,3.429,403187.5,63133.333,0.251,0.031
2008,mexico,tepotzotlan,37,8.016,5.082,26.631,1.279,18.769,0.455,0.047,1.653,1.699,0.046,0.097,0.112,0.417,0.005,0.0,65.875,49.269,484710.971,58270.833,0.762,0.412
2008,mexico,tequixquiac,17,1.016,0.696,4.001,0.341,3.02,0.069,0.012,0.475,0.494,0.019,0.014,0.052,0.05,0.05,0.0,22.843,18.595,114314.286,23000.0,0.253,0.0
2008,mexico,texcaltitlan,8,0.571,0.05,1.505,0.142,0.937,0.006,0.008,0.125,0.125,0.0,0.02,0.0,0.0,0.0,0.0,50.35,33.488,115769.231,33500.0,0.067,0.0
2008,mexico,texcalyacac,3,0.145,0.117,1.197,0.039,1.056,0.011,0.0,0.115,0.115,0.0,0.003,0.0,0.0,0.0,0.0,13.783,12.114,239400.0,0.0,0.0,0.0
2008,mexico,texcoco,118,19.366,7.548,164.94799999999998,14.036999999999999,147.549,0.899,0.42500000000000004,8.95,10.047,1.0970000000000002,0.9770000000000001,0.81,1.56,0.0,0.0,4.818,3.805999999999999,891322.486,98570.906,7.58,1.56
2008,mexico,tezoyuca,16,1.382,0.54,4.943,0.426,3.62,0.058,0.065,0.525,0.492,-0.033,0.023,0.074,0.001,0.05,0.0,27.331,21.465,176535.714,35400.0,0.354,-0.049
2008,mexico,tianguistenco,43,3.1590000000000003,3.673,15.804,1.7189999999999999,12.683,0.378,0.12,0.898,0.789,-0.109,0.22999999999999998,0.094,1.541,0.0,0.0,3.5009999999999994,-0.5289999999999999,304158.00800000003,87583.158,2.056,1.541
2008,mexico,tlalmanalco,22,1.581,0.874,10.609,0.592,9.202,0.084,0.028,0.789,0.905,0.116,0.089,0.0,0.023,0.0,0.0,6.687,6.268,230630.435,50000.0,0.8,0.023
2008,mexico,tlalnepantla de baz,340,77.569,32.0,630.175,40.57,557.415,3.767,2.254,53.143,54.269999999999996,1.127,3.652,2.001,3.6189999999999998,0.907,0.0,9.162,8.476,1091373.027,127835.975,33.986000000000004,2.712
2008,mexico,tlatlaya,6,0.104,2.098,0.951,0.062,0.884,0.115,0.008,0.172,0.172,0.0,0.021,0.0,0.075,0.0,0.0,9.185,8.412,79250.0,24000.0,0.024,0.075
2008,mexico,toluca,309,91.50500000000001,37.698,946.988,72.943,847.8,3.773,2.6550000000000002,77.557,65.556,-12.001000000000001,4.931,4.920999999999999,2.84,0.515,0.0,13.09,12.131,1587892.236,125277.149,32.532,2.325
2008,mexico,tonatico,9,0.779,0.227,3.258,0.168,2.549,0.024,0.006,0.375,0.445,0.07,0.021,0.0,0.01,0.01,0.0,27.815,21.762,162900.0,0.0,0.0,0.0
2008,mexico,tultepec,61,7.7010000000000005,3.7700000000000005,27.175,2.662,20.166,0.33999999999999997,0.123,1.9,2.4210000000000003,0.521,0.295,0.124,1.24,0.017,0.0,27.715000000000003,23.098,461329.45999999996,67995.12700000001,2.992,1.223
2008,mexico,tultitlan,234,37.82899999999999,14.530000000000001,188.907,10.033,152.402,1.282,0.639,16.47,17.021,0.5509999999999999,1.107,2.0789999999999997,1.754,0.08,0.0,15.741999999999999,12.213999999999999,753583.6070000001,122006.414,11.292000000000002,1.674
2008,mexico,valle de bravo,23,5.777,1.393,44.47,1.596,39.614,0.121,0.011,0.907,1.793,0.886,0.197,0.17900000000000002,0.073,0.0,0.0,9.608,9.081,921777.777,97794.871,2.029,0.073
2008,mexico,villa de allende,6,0.061,0.232,0.603,0.037,0.531,0.017,0.0,0.085,0.07,-0.015,0.026,0.0,0.0,0.0,0.0,12.291,10.945,60300.0,10000.0,0.01,0.0
2008,mexico,villa guerrero,11,1.41,0.402,7.014,0.318,5.626,0.031,0.001,0.633,0.638,0.005,0.071,0.122,0.025,0.0,0.0,18.6,15.683,233800.0,27727.273,0.305,0.025
2008,mexico,xonacatlan,22,2.697,3.572,10.531,0.851,7.837,0.262,0.009,0.768,0.717,-0.051,0.182,0.044,0.0,0.0,0.0,27.757,21.726,164546.875,24210.526,0.46,0.0
2008,mexico,zacazonapan,4,0.053,0.11,1.822,0.041,1.769,0.015,0.005,0.089,0.089,0.0,0.016,0.061,0.0,0.0,0.0,-2.358,-2.415,151833.333,19400.0,0.097,0.0
2008,mexico,zacualpan,3,0.179,2.914,0.909,0.034,0.763,0.152,0.002,0.215,0.227,0.012,0.013,0.061,0.011,0.0,0.0,11.261,10.121,129857.143,25000.0,0.075,0.011
2008,mexico,zinacantepec,39,4.447,2.8369999999999997,25.116,2.469,20.648000000000003,0.298,0.062,3.307,3.252,-0.055,0.236,0.213,0.45199999999999996,0.136,0.0,26.133000000000003,19.756,824045.455,47225.0,0.9530000000000001,0.316
2008,mexico,zumpango,55,9.561,3.0869999999999997,75.179,4.984,68.368,0.28300000000000003,0.339,7.511,7.303,-0.20799999999999996,0.672,0.469,0.7330000000000001,0.0,0.0,7.531000000000001,6.372,1232138.369,166346.389,4.787,0.7330000000000001
2008,mexico,cuautitlan izcalli,187,126.863,16.661,468.36899999999997,18.474,342.384,1.346,1.512,22.347,22.582,0.23500000000000001,1.416,0.73,0.753,0.209,0.0,44.632000000000005,34.769,1447511.439,112401.375,13.119,0.544
2008,mexico,valle de chalco solidaridad,222,31.006999999999998,24.772,123.578,8.086,93.226,1.467,0.265,7.266,7.644,0.378,0.749,0.8079999999999999,10.128,0.154,0.0,42.547,35.035,779140.198,94544.973,9.895000000000001,9.974
2008,mexico,luvianos,7,0.388,1.417,2.543,0.186,2.391,0.123,0.0,0.015,0.205,0.19,0.039,0.0,0.0,0.0,0.0,1.073,1.062,141277.778,24428.571,0.171,0.0
2008,mexico,san jose del rincon,9,0.335,0.562,2.41,0.113,2.099,0.037,0.0,0.116,0.115,-0.001,0.042,0.0,0.0,0.0,0.0,14.218,12.448,96400.0,9000.0,0.036,0.0
2008,michoacan de ocampo,acuitzio,8,0.495,1.406,3.272,0.14,2.831,0.097,0.004,0.144,0.191,0.047,0.037,0.049,0.029,0.0,0.0,8.273,7.641,148727.273,28285.714,0.198,0.029
2008,michoacan de ocampo,aguililla,6,0.305,0.593,2.719,0.063,2.414,0.036,0.0,0.26,0.26,0.0,0.013,0.07,0.0,0.0,0.0,8.413,7.76,151055.556,18800.0,0.094,0.0
2008,michoacan de ocampo,alvaro obregon,7,0.65,0.308,11.988,0.854,11.891,0.059,0.01,0.18,0.721,0.541,0.025,0.107,0.092,0.0,0.0,-0.893,-0.901,630947.368,24111.111,0.217,0.092
2008,michoacan de ocampo,angamacutiro,8,0.236,0.15,2.049,0.109,1.91,0.016,0.006,0.317,0.414,0.097,0.016,0.073,0.0,0.0,0.0,-1.774,-1.806,89086.957,22000.0,0.176,0.0
2008,michoacan de ocampo,angangueo,8,0.18,0.554,0.932,0.116,0.782,0.045,0.0,0.109,0.134,0.025,0.012,0.0,0.0,0.0,0.0,17.085,14.592,93200.0,19000.0,0.019,0.0
2008,michoacan de ocampo,apatzingan,54,26.950000000000003,17.817,194.482,8.418,169.106,2.5829999999999997,0.299,12.765,14.133,1.3679999999999999,1.962,1.4509999999999998,0.265,0.014,0.0,20.563000000000002,18.593,1652129.836,116613.14,9.501000000000001,0.251
2008,michoacan de ocampo,ario,23,2.023,2.666,10.541,0.54,8.55,0.182,0.02,1.299,1.299,0.0,0.127,0.039,0.026,0.0,0.0,18.319,15.482,234244.444,23000.0,0.391,0.026
2008,michoacan de ocampo,arteaga,8,0.343,0.415,3.759,0.304,3.241,0.026,0.008,0.275,0.081,-0.194,0.035,0.104,0.0,0.0,0.0,8.61,7.928,156625.0,23900.0,0.239,0.0
2008,michoacan de ocampo,buenavista,16,5.902,0.75,13.697,0.398,8.381,0.064,0.026,0.155,0.666,0.511,0.094,0.072,0.087,0.0,0.0,58.824,37.037,380472.222,26500.0,0.318,0.087
2008,michoacan de ocampo,caracuaro,4,0.097,0.012,0.372,0.103,0.276,0.001,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,-0.268,-0.269,46500.0,24500.0,0.098,0.0
2008,michoacan de ocampo,coeneo,5,0.554,1.839,3.768,0.111,3.219,0.097,0.003,0.496,0.496,0.0,0.012,0.0,0.0,0.0,0.0,14.182,12.42,289846.154,28666.667,0.086,0.0
2008,michoacan de ocampo,cotija,16,2.462,7.39,26.119999999999997,1.13,24.754,0.54,0.036000000000000004,3.742,4.589,0.8470000000000001,0.178,0.16699999999999998,0.22699999999999998,0.11,0.0,3.34,3.275,813117.8489999999,67533.333,1.109,0.11699999999999999
2008,michoacan de ocampo,cuitzeo,15,0.54,1.899,5.291,0.19,4.801,0.105,0.002,0.05,0.086,0.036,0.034,0.15,0.011,0.0,0.0,4.752,4.536,165343.75,17600.0,0.264,0.011
2008,michoacan de ocampo,chavinda,5,0.768,0.22,3.163,0.112,2.49,0.026,0.004,0.23,0.274,0.044,0.01,0.0,0.047,0.0,0.0,23.7,19.159,351444.444,39333.333,0.118,0.047
2008,michoacan de ocampo,cheran,31,2.917,5.489,11.472000000000001,0.41600000000000004,8.579,0.333,0.004,1.068,1.0859999999999999,0.017999999999999988,0.069,0.049,0.007,0.0,0.0,47.255,38.223,327320.43799999997,49542.484,0.7000000000000001,0.007
2008,michoacan de ocampo,chilchota,12,0.305,0.864,5.299,0.389,5.189,0.136,0.006,0.656,0.79,0.134,0.041,0.108,0.0,0.0,0.0,-0.245,-0.245,196259.259,23000.0,0.184,0.0
2008,michoacan de ocampo,chucandiro,6,0.084,0.446,1.826,0.17,1.751,0.061,0.002,0.073,0.073,0.0,0.051,0.0,0.0,0.0,0.0,0.884,0.876,130428.571,22666.667,0.068,0.0
2008,michoacan de ocampo,churintzio,5,0.156,0.333,4.361,0.158,4.26,0.08,0.023,0.415,0.425,0.01,0.018,0.0,0.011,0.0,0.0,0.996,0.986,363416.667,25750.0,0.103,0.011
2008,michoacan de ocampo,churumuco,8,0.916,0.613,2.937,0.082,2.058,0.044,0.004,0.355,0.384,0.029,0.018,0.0,0.008,0.0,0.0,41.747,29.452,154578.947,22000.0,0.022,0.008
2008,michoacan de ocampo,ecuandureo,7,0.661,0.287,3.394,0.215,2.745,0.023,0.012,0.235,0.235,0.0,0.037,0.034,0.0,0.0,0.0,14.007,12.286,161619.048,27111.111,0.244,0.0
2008,michoacan de ocampo,erongaricuaro,8,0.097,0.398,0.881,0.18,0.792,0.034,0.001,0.108,0.106,-0.002,0.015,0.0,0.041,0.0,0.0,4.014,3.859,58733.333,32500.0,0.065,0.041
2008,michoacan de ocampo,gabriel zamora,8,0.646,2.591,7.309,0.263,6.69,0.145,0.004,1.33,1.245,-0.085,0.056,0.021,0.0,0.0,0.0,6.951,6.499,332227.273,36571.429,0.256,0.0
2008,michoacan de ocampo,hidalgo,59,17.073999999999998,7.9190000000000005,106.968,5.529999999999999,91.68700000000001,0.696,0.186,8.708,9.918,1.21,0.8029999999999999,1.06,0.052,0.0,0.0,22.241999999999997,19.776,1562294.308,126488.487,5.628,0.052
2008,michoacan de ocampo,la huacana,13,0.96,1.256,7.394,0.588,6.346,0.137,0.047,0.59,0.488,-0.102,0.111,0.036,0.054,0.0,0.0,11.827,10.576,164311.111,25454.545,0.28,0.054
2008,michoacan de ocampo,huaniqueo,5,0.274,3.172,1.303,0.038,1.094,0.162,0.001,0.252,0.276,0.024,0.016,0.0,0.0,0.0,0.0,16.547,14.198,144777.778,32500.0,0.065,0.0
2008,michoacan de ocampo,huetamo,31,5.394,5.647,44.849000000000004,1.5430000000000001,39.328,0.441,0.16,4.744,4.306,-0.43800000000000006,0.356,0.565,0.019,0.0,0.0,18.336,16.79,1041798.174,92756.579,2.063,0.019
2008,michoacan de ocampo,huiramba,3,0.058,0.207,0.317,0.016,0.28,0.011,0.0,0.003,0.024,0.021,0.002,0.0,0.0,0.0,0.0,-12.188,-13.88,105666.667,27000.0,0.081,0.0
